Annotator,S001FIN,S001FIC,S001FIF,S002MIN,S002MIC,S002MIF,S003FIN,S003FIC,S003FIF,S004MIN,S004MIC,S004MIF,S005FIN,S005FIC,S005FIF,S006MIN,S006MIC,S006MIF,S007FIN,S007FIC,S007FIF,S008MIN,S008MIC,S008MIF,S009FIN,S009FIC,S009FIF,S010MIN,S010MIC,S010MIF,S011FIN,S011FIC,S011FIF,S012MIN,S012MIC,S012MIF,S013FIN,S013FIC,S013FIF,S014MIN,S014MIC,S014MIF,S015FIN,S015FIC,S015FIF,S016MIN,S016MIC,S016MIF,S017FIN,S017FIC,S017FIF,S018MIN,S018MIC,S018MIF,S019FIN,S019FIC,S019FIF,S020MIN,S020MIC,S020MIF,S021FIN,S021FIC,S021FIF,S022MIN,S022MIC,S022MIF,S023FIN,S023FIC,S023FIF,S024MIN,S024MIC,S024MIF,S025FIN,S025FIC,S025FIF,S026MIN,S026MIC,S026MIF,S027FIN,S027FIC,S027FIF,S028MIN,S028MIC,S028MIF,S029FIN,S029FIC,S029FIF,S030MIN,S030MIC,S030MIF,S031FIN,S031FIC,S031FIF,S032MIN,S032MIC,S032MIF,S033FIN,S033FIC,S033FIF,S034MIN,S034MIC,S034MIF,S035FIN,S035FIC,S035FIF,S036MIN,S036MIC,S036MIF,S037FIN,S037FIC,S037FIF,S038MIN,S038MIC,S038MIF,S039FIN,S039FIC,S039FIF,S040MIN,S040MIC,S040MIF,S041FIN,S041FIC,S041FIF,S042MIN,S042MIC,S042MIF,S043FIN,S043FIC,S043FIF,S044MIN,S044MIC,S044MIF,S045FIN,S045FIC,S045FIF,S046MIN,S046MIC,S046MIF,S047FIN,S047FIC,S047FIF,S048MIN,S048MIC,S048MIF,S049FIN,S049FIC,S049FIF,S050MIN,S050MIC,S050MIF,S051FIN,S051FIC,S051FIF,S052MIN,S052MIC,S052MIF,S053FIN,S053FIC,S053FIF,S054MIN,S054MIC,S054MIF,S055FIN,S055FIC,S055FIF,S056MIN,S056MIC,S056MIF,S057FIN,S057FIC,S057FIF,S058MIN,S058MIC,S058MIF,S059FIN,S059FIC,S059FIF,S060MIN,S060MIC,S060MIF,S061FGN,S061FGC,S061FGF,S062MGN,S062MGC,S062MGF,S063FGN,S063FGC,S063FGF,S064MGN,S064MGC,S064MGF,S065FGN,S065FGC,S065FGF,S066MGN,S066MGC,S066MGF,S067FGN,S067FGC,S067FGF,S068MGN,S068MGC,S068MGF,S069FGN,S069FGC,S069FGF,S070MGN,S070MGC,S070MGF,S071FGN,S071FGC,S071FGF,S072MGN,S072MGC,S072MGF,S073FGN,S073FGC,S073FGF,S074MGN,S074MGC,S074MGF,S075FGN,S075FGC,S075FGF,S076MGN,S076MGC,S076MGF,S077FGN,S077FGC,S077FGF,S078MGN,S078MGC,S078MGF,S079FGN,S079FGC,S079FGF,S080MGN,S080MGC,S080MGF,S081FGN,S081FGC,S081FGF,S082MGN,S082MGC,S082MGF,S083FGN,S083FGC,S083FGF,S084MGN,S084MGC,S084MGF,S085FGN,S085FGC,S085FGF,S086MGN,S086MGC,S086MGF,S087FGN,S087FGC,S087FGF,S088MGN,S088MGC,S088MGF,S089FGN,S089FGC,S089FGF,S090MGN,S090MGC,S090MGF,S091FGN,S091FGC,S091FGF,S092MGN,S092MGC,S092MGF,S093FGN,S093FGC,S093FGF,S094MGN,S094MGC,S094MGF,S095FGN,S095FGC,S095FGF,S096MGN,S096MGC,S096MGF,S097FGN,S097FGC,S097FGF,S098MGN,S098MGC,S098MGF,S099FGN,S099FGC,S099FGF,S100MGN,S100MGC,S100MGF,S101FGN,S101FGC,S101FGF,S102MGN,S102MGC,S102MGF,S103FGN,S103FGC,S103FGF,S104MGN,S104MGC,S104MGF,S105FGN,S105FGC,S105FGF,S106MGN,S106MGC,S106MGF,S107FGN,S107FGC,S107FGF,S108MGN,S108MGC,S108MGF,S109FGN,S109FGC,S109FGF,S110MGN,S110MGC,S110MGF,S111FGN,S111FGC,S111FGF,S112MGN,S112MGC,S112MGF,S113FGN,S113FGC,S113FGF,S114MGN,S114MGC,S114MGF,S115FGN,S115FGC,S115FGF,S116MGN,S116MGC,S116MGF,S117FGN,S117FGC,S117FGF,S118MGN,S118MGC,S118MGF,S119FGN,S119FGC,S119FGF,S120MGN,S120MGC,S120MGF
ANO1,23.0,44.0,52.0,48.0,61.0,42.0,77.0,64.0,61.0,37.0,43.0,64.0,56.0,24.0,33.0,62.0,30.0,60.0,29.0,26.0,73.0,41.0,41.0,72.0,72.0,71.0,73.0,27.0,46.0,45.0,41.0,42.0,38.0,23.0,40.0,35.0,79.0,47.0,64.0,27.0,51.0,35.0,45.0,49.0,52.0,57.0,80.0,61.0,37.0,40.0,54.0,36.0,54.0,51.0,22.0,66.0,78.0,32.0,46.0,44.0,26.0,39.0,58.0,26.0,63.0,81.0,36.0,64.0,65.0,39.0,43.0,58.0,41.0,39.0,64.0,63.0,77.0,73.0,33.0,25.0,22.0,75.0,42.0,70.0,75.0,60.0,70.0,57.0,41.0,56.0,28.0,67.0,46.0,29.0,22.0,42.0,30.0,26.0,52.0,67.0,69.0,72.0,22.0,35.0,36.0,48.0,38.0,60.0,26.0,36.0,46.0,58.0,22.0,62.0,76.0,91.0,94.0,35.0,47.0,43.0,65.0,60.0,36.0,40.0,58.0,26.0,16.0,38.0,68.0,22.0,34.0,19.0,53.0,59.0,41.0,55.0,58.0,35.0,39.0,22.0,28.0,34.0,25.0,36.0,75.0,38.0,62.0,34.0,46.0,29.0,50.0,29.0,50.0,42.0,21.0,38.0,45.0,32.0,39.0,37.0,58.0,30.0,56.0,26.0,52.0,31.0,35.0,58.0,71.0,31.0,43.0,35.0,34.0,43.0,35.0,46.0,20.0,32.0,29.0,58.0,40.0,40.0,60.0,44.0,68.0,29.0,29.0,26.0,44.0,37.0,45.0,43.0,54.0,53.0,53.0,62.0,60.0,29.0,65.0,68.0,72.0,74.0,80.0,71.0,32.0,32.0,63.0,43.0,36.0,52.0,34.0,42.0,41.0,35.0,69.0,39.0,64.0,71.0,43.0,42.0,37.0,58.0,56.0,37.0,58.0,59.0,58.0,67.0,23.0,44.0,38.0,32.0,41.0,40.0,36.0,56.0,67.0,59.0,23.0,48.0,58.0,42.0,35.0,41.0,34.0,22.0,53.0,56.0,63.0,56.0,44.0,40.0,61.0,40.0,18.0,21.0,31.0,19.0,64.0,42.0,67.0,43.0,26.0,44.0,36.0,65.0,36.0,45.0,31.0,59.0,58.0,68.0,67.0,41.0,61.0,68.0,18.0,53.0,63.0,48.0,28.0,38.0,38.0,59.0,32.0,32.0,29.0,56.0,35.0,28.0,64.0,24.0,39.0,42.0,38.0,42.0,49.0,25.0,32.0,43.0,24.0,55.0,51.0,56.0,66.0,75.0,46.0,44.0,68.0,60.0,38.0,90.0,48.0,54.0,25.0,84.0,79.0,84.0,45.0,36.0,55.0,39.0,40.0,35.0,65.0,65.0,65.0,31.0,28.0,61.0,33.0,73.0,33.0,32.0,33.0,19.0,60.0,53.0,67.0,53.0,39.0,19.0,58.0,76.0,76.0,45.0,28.0,26.0,29.0,36.0,59.0,36.0,47.0,31.0,31.0,30.0,65.0,35.0,44.0,42.0
ANO2,2.0,32.0,16.0,13.0,8.0,1.0,3.0,15.0,76.0,17.0,26.0,37.0,47.0,4.0,26.0,65.0,25.0,71.0,54.0,42.0,1.0,46.0,27.0,45.0,25.0,2.0,4.0,15.0,63.0,18.0,8.0,35.0,40.0,42.0,80.0,69.0,53.0,89.0,57.0,80.0,62.0,68.0,24.0,24.0,8.0,21.0,69.0,16.0,57.0,25.0,12.0,65.0,4.0,55.0,4.0,23.0,9.0,13.0,7.0,24.0,25.0,39.0,38.0,70.0,71.0,86.0,2.0,3.0,57.0,2.0,15.0,13.0,25.0,22.0,23.0,39.0,38.0,36.0,96.0,86.0,82.0,48.0,48.0,35.0,80.0,61.0,18.0,18.0,3.0,6.0,31.0,73.0,12.0,39.0,39.0,27.0,36.0,60.0,45.0,7.0,72.0,69.0,47.0,34.0,42.0,76.0,10.0,15.0,18.0,59.0,10.0,1.0,21.0,4.0,54.0,84.0,95.0,32.0,38.0,70.0,23.0,1.0,16.0,19.0,16.0,48.0,36.0,21.0,26.0,12.0,24.0,16.0,87.0,42.0,58.0,59.0,58.0,57.0,21.0,77.0,31.0,18.0,15.0,9.0,72.0,36.0,64.0,24.0,30.0,38.0,26.0,18.0,18.0,2.0,5.0,8.0,63.0,24.0,15.0,27.0,3.0,37.0,73.0,40.0,58.0,4.0,20.0,40.0,61.0,17.0,23.0,44.0,10.0,72.0,75.0,39.0,35.0,25.0,2.0,0.0,30.0,7.0,64.0,25.0,7.0,81.0,29.0,36.0,73.0,40.0,48.0,40.0,18.0,4.0,7.0,62.0,62.0,6.0,18.0,80.0,17.0,77.0,91.0,83.0,75.0,80.0,85.0,14.0,58.0,23.0,14.0,12.0,20.0,62.0,72.0,78.0,35.0,36.0,29.0,79.0,14.0,10.0,57.0,73.0,36.0,20.0,15.0,19.0,17.0,18.0,28.0,21.0,18.0,13.0,74.0,50.0,6.0,52.0,1.0,12.0,79.0,34.0,23.0,85.0,87.0,58.0,30.0,21.0,21.0,66.0,33.0,32.0,12.0,13.0,24.0,21.0,10.0,8.0,21.0,13.0,52.0,79.0,23.0,48.0,35.0,50.0,78.0,22.0,14.0,15.0,32.0,14.0,21.0,15.0,21.0,22.0,27.0,16.0,58.0,19.0,69.0,60.0,12.0,14.0,8.0,58.0,16.0,24.0,75.0,11.0,25.0,75.0,12.0,36.0,21.0,32.0,63.0,23.0,15.0,11.0,36.0,36.0,23.0,19.0,66.0,61.0,52.0,18.0,54.0,41.0,10.0,74.0,56.0,57.0,27.0,57.0,66.0,31.0,24.0,66.0,21.0,33.0,31.0,8.0,62.0,62.0,61.0,37.0,24.0,4.0,63.0,32.0,67.0,26.0,7.0,31.0,82.0,36.0,24.0,38.0,85.0,43.0,71.0,63.0,86.0,74.0,54.0,12.0,65.0,22.0,19.0,17.0,11.0,26.0,10.0,71.0,18.0,28.0,11.0,22.0
ANO3,59.0,47.0,50.0,13.0,29.0,19.0,36.0,16.0,51.0,76.0,58.0,23.0,50.0,49.0,38.0,69.0,47.0,33.0,53.0,22.0,30.0,53.0,23.0,34.0,35.0,19.0,31.0,66.0,40.0,19.0,82.0,55.0,45.0,57.0,28.0,26.0,55.0,40.0,54.0,48.0,59.0,49.0,44.0,50.0,37.0,69.0,69.0,52.0,46.0,46.0,19.0,49.0,12.0,43.0,42.0,24.0,31.0,45.0,18.0,46.0,52.0,44.0,16.0,41.0,53.0,68.0,24.0,37.0,66.0,45.0,48.0,16.0,35.0,49.0,34.0,42.0,33.0,54.0,72.0,75.0,47.0,46.0,43.0,26.0,62.0,31.0,29.0,43.0,24.0,16.0,54.0,33.0,54.0,47.0,22.0,58.0,79.0,58.0,57.0,54.0,45.0,46.0,55.0,60.0,41.0,43.0,41.0,15.0,72.0,54.0,58.0,21.0,53.0,31.0,52.0,59.0,57.0,79.0,54.0,40.0,41.0,24.0,21.0,35.0,35.0,22.0,29.0,48.0,27.0,48.0,42.0,59.0,31.0,53.0,31.0,54.0,27.0,67.0,30.0,26.0,35.0,36.0,24.0,38.0,45.0,26.0,35.0,52.0,23.0,15.0,46.0,24.0,38.0,62.0,52.0,40.0,45.0,42.0,46.0,30.0,40.0,29.0,68.0,57.0,51.0,42.0,46.0,22.0,64.0,43.0,31.0,75.0,57.0,38.0,61.0,54.0,53.0,51.0,62.0,63.0,36.0,36.0,10.0,82.0,23.0,60.0,43.0,47.0,60.0,35.0,27.0,41.0,11.0,36.0,4.0,76.0,68.0,63.0,5.0,61.0,65.0,53.0,59.0,68.0,59.0,23.0,67.0,60.0,34.0,30.0,72.0,31.0,29.0,59.0,68.0,65.0,26.0,67.0,61.0,37.0,17.0,31.0,70.0,57.0,62.0,59.0,24.0,44.0,44.0,17.0,10.0,33.0,39.0,43.0,24.0,31.0,70.0,42.0,13.0,29.0,80.0,68.0,27.0,64.0,57.0,65.0,28.0,30.0,6.0,65.0,13.0,22.0,20.0,18.0,29.0,10.0,23.0,12.0,28.0,22.0,46.0,70.0,65.0,30.0,31.0,73.0,47.0,68.0,6.0,50.0,31.0,64.0,78.0,25.0,24.0,31.0,58.0,19.0,57.0,42.0,28.0,41.0,44.0,60.0,37.0,49.0,50.0,65.0,62.0,38.0,37.0,84.0,65.0,25.0,53.0,32.0,58.0,41.0,30.0,31.0,26.0,9.0,31.0,36.0,65.0,58.0,36.0,62.0,35.0,35.0,15.0,59.0,64.0,65.0,27.0,75.0,71.0,41.0,47.0,34.0,25.0,64.0,40.0,31.0,49.0,35.0,61.0,25.0,33.0,39.0,43.0,57.0,64.0,67.0,55.0,64.0,65.0,66.0,69.0,36.0,27.0,25.0,51.0,51.0,66.0,37.0,40.0,33.0,49.0,14.0,7.0,34.0,13.0,25.0,26.0,31.0,39.0,8.0,4.0,7.0
ANO4,64.0,39.0,50.0,5.0,16.0,8.0,52.0,36.0,40.0,56.0,50.0,60.0,45.0,7.0,15.0,25.0,36.0,50.0,68.0,40.0,70.0,30.0,31.0,72.0,18.0,60.0,69.0,64.0,11.0,41.0,37.0,59.0,56.0,59.0,60.0,63.0,58.0,73.0,58.0,42.0,35.0,35.0,51.0,30.0,37.0,56.0,62.0,37.0,37.0,24.0,42.0,38.0,11.0,42.0,80.0,62.0,26.0,33.0,12.0,27.0,58.0,25.0,24.0,60.0,69.0,70.0,9.0,44.0,17.0,62.0,27.0,18.0,49.0,42.0,27.0,25.0,46.0,40.0,73.0,63.0,53.0,26.0,61.0,69.0,45.0,32.0,23.0,29.0,19.0,59.0,51.0,27.0,6.0,58.0,40.0,61.0,63.0,67.0,65.0,42.0,43.0,77.0,45.0,37.0,39.0,28.0,37.0,63.0,68.0,67.0,62.0,20.0,18.0,65.0,63.0,67.0,73.0,62.0,62.0,37.0,34.0,63.0,61.0,28.0,59.0,58.0,22.0,24.0,34.0,43.0,34.0,39.0,39.0,27.0,28.0,30.0,30.0,41.0,60.0,27.0,28.0,58.0,26.0,41.0,43.0,41.0,31.0,60.0,26.0,31.0,63.0,40.0,65.0,41.0,34.0,64.0,62.0,61.0,22.0,5.0,32.0,23.0,68.0,63.0,60.0,28.0,39.0,39.0,64.0,26.0,67.0,59.0,80.0,51.0,73.0,66.0,63.0,26.0,30.0,41.0,39.0,36.0,36.0,58.0,53.0,56.0,37.0,53.0,41.0,53.0,45.0,33.0,32.0,35.0,33.0,60.0,34.0,49.0,42.0,50.0,62.0,66.0,41.0,41.0,35.0,55.0,37.0,32.0,37.0,34.0,29.0,34.0,38.0,56.0,59.0,57.0,55.0,35.0,54.0,37.0,40.0,43.0,50.0,42.0,38.0,56.0,45.0,46.0,35.0,40.0,58.0,36.0,29.0,30.0,42.0,41.0,43.0,33.0,50.0,32.0,40.0,51.0,57.0,58.0,62.0,54.0,43.0,40.0,34.0,45.0,54.0,44.0,34.0,67.0,36.0,28.0,60.0,73.0,53.0,39.0,42.0,40.0,49.0,31.0,56.0,57.0,59.0,36.0,44.0,36.0,39.0,63.0,55.0,29.0,28.0,28.0,57.0,54.0,62.0,67.0,61.0,59.0,42.0,44.0,40.0,55.0,59.0,57.0,26.0,23.0,18.0,56.0,59.0,35.0,39.0,46.0,50.0,45.0,38.0,36.0,55.0,51.0,44.0,63.0,34.0,36.0,43.0,55.0,42.0,25.0,25.0,39.0,56.0,55.0,36.0,38.0,41.0,37.0,43.0,23.0,50.0,32.0,35.0,55.0,55.0,40.0,42.0,23.0,24.0,24.0,28.0,31.0,35.0,68.0,54.0,44.0,70.0,62.0,68.0,33.0,37.0,28.0,64.0,68.0,56.0,37.0,29.0,22.0,56.0,38.0,35.0,44.0,42.0,38.0,45.0,35.0,35.0,24.0,37.0,44.0
