Annotator,S001FIN,S001FIC,S001FIF,S002MIN,S002MIC,S002MIF,S003FIN,S003FIC,S003FIF,S004MIN,S004MIC,S004MIF,S005FIN,S005FIC,S005FIF,S006MIN,S006MIC,S006MIF,S007FIN,S007FIC,S007FIF,S008MIN,S008MIC,S008MIF,S009FIN,S009FIC,S009FIF,S010MIN,S010MIC,S010MIF,S011FIN,S011FIC,S011FIF,S012MIN,S012MIC,S012MIF,S013FIN,S013FIC,S013FIF,S014MIN,S014MIC,S014MIF,S015FIN,S015FIC,S015FIF,S016MIN,S016MIC,S016MIF,S017FIN,S017FIC,S017FIF,S018MIN,S018MIC,S018MIF,S019FIN,S019FIC,S019FIF,S020MIN,S020MIC,S020MIF,S021FIN,S021FIC,S021FIF,S022MIN,S022MIC,S022MIF,S023FIN,S023FIC,S023FIF,S024MIN,S024MIC,S024MIF,S025FIN,S025FIC,S025FIF,S026MIN,S026MIC,S026MIF,S027FIN,S027FIC,S027FIF,S028MIN,S028MIC,S028MIF,S029FIN,S029FIC,S029FIF,S030MIN,S030MIC,S030MIF,S031FIN,S031FIC,S031FIF,S032MIN,S032MIC,S032MIF,S033FIN,S033FIC,S033FIF,S034MIN,S034MIC,S034MIF,S035FIN,S035FIC,S035FIF,S036MIN,S036MIC,S036MIF,S037FIN,S037FIC,S037FIF,S038MIN,S038MIC,S038MIF,S039FIN,S039FIC,S039FIF,S040MIN,S040MIC,S040MIF,S041FIN,S041FIC,S041FIF,S042MIN,S042MIC,S042MIF,S043FIN,S043FIC,S043FIF,S044MIN,S044MIC,S044MIF,S045FIN,S045FIC,S045FIF,S046MIN,S046MIC,S046MIF,S047FIN,S047FIC,S047FIF,S048MIN,S048MIC,S048MIF,S049FIN,S049FIC,S049FIF,S050MIN,S050MIC,S050MIF,S051FIN,S051FIC,S051FIF,S052MIN,S052MIC,S052MIF,S053FIN,S053FIC,S053FIF,S054MIN,S054MIC,S054MIF,S055FIN,S055FIC,S055FIF,S056MIN,S056MIC,S056MIF,S057FIN,S057FIC,S057FIF,S058MIN,S058MIC,S058MIF,S059FIN,S059FIC,S059FIF,S060MIN,S060MIC,S060MIF,S061FGN,S061FGC,S061FGF,S062MGN,S062MGC,S062MGF,S063FGN,S063FGC,S063FGF,S064MGN,S064MGC,S064MGF,S065FGN,S065FGC,S065FGF,S066MGN,S066MGC,S066MGF,S067FGN,S067FGC,S067FGF,S068MGN,S068MGC,S068MGF,S069FGN,S069FGC,S069FGF,S070MGN,S070MGC,S070MGF,S071FGN,S071FGC,S071FGF,S072MGN,S072MGC,S072MGF,S073FGN,S073FGC,S073FGF,S074MGN,S074MGC,S074MGF,S075FGN,S075FGC,S075FGF,S076MGN,S076MGC,S076MGF,S077FGN,S077FGC,S077FGF,S078MGN,S078MGC,S078MGF,S079FGN,S079FGC,S079FGF,S080MGN,S080MGC,S080MGF,S081FGN,S081FGC,S081FGF,S082MGN,S082MGC,S082MGF,S083FGN,S083FGC,S083FGF,S084MGN,S084MGC,S084MGF,S085FGN,S085FGC,S085FGF,S086MGN,S086MGC,S086MGF,S087FGN,S087FGC,S087FGF,S088MGN,S088MGC,S088MGF,S089FGN,S089FGC,S089FGF,S090MGN,S090MGC,S090MGF,S091FGN,S091FGC,S091FGF,S092MGN,S092MGC,S092MGF,S093FGN,S093FGC,S093FGF,S094MGN,S094MGC,S094MGF,S095FGN,S095FGC,S095FGF,S096MGN,S096MGC,S096MGF,S097FGN,S097FGC,S097FGF,S098MGN,S098MGC,S098MGF,S099FGN,S099FGC,S099FGF,S100MGN,S100MGC,S100MGF,S101FGN,S101FGC,S101FGF,S102MGN,S102MGC,S102MGF,S103FGN,S103FGC,S103FGF,S104MGN,S104MGC,S104MGF,S105FGN,S105FGC,S105FGF,S106MGN,S106MGC,S106MGF,S107FGN,S107FGC,S107FGF,S108MGN,S108MGC,S108MGF,S109FGN,S109FGC,S109FGF,S110MGN,S110MGC,S110MGF,S111FGN,S111FGC,S111FGF,S112MGN,S112MGC,S112MGF,S113FGN,S113FGC,S113FGF,S114MGN,S114MGC,S114MGF,S115FGN,S115FGC,S115FGF,S116MGN,S116MGC,S116MGF,S117FGN,S117FGC,S117FGF,S118MGN,S118MGC,S118MGF,S119FGN,S119FGC,S119FGF,S120MGN,S120MGC,S120MGF
ANO5,29.0,24.0,56.0,17.0,40.0,37.0,18.0,11.0,15.0,44.0,54.0,32.0,47.0,17.0,21.0,20.0,20.0,48.0,16.0,37.0,19.0,55.0,58.0,54.0,34.0,33.0,66.0,55.0,41.0,61.0,58.0,64.0,57.0,74.0,64.0,42.0,32.0,61.0,29.0,62.0,56.0,51.0,26.0,61.0,21.0,55.0,60.0,43.0,56.0,56.0,65.0,37.0,28.0,66.0,34.0,29.0,56.0,56.0,40.0,55.0,55.0,30.0,31.0,53.0,62.0,49.0,41.0,43.0,23.0,54.0,17.0,21.0,57.0,19.0,22.0,62.0,69.0,52.0,76.0,76.0,58.0,62.0,55.0,58.0,64.0,35.0,55.0,22.0,28.0,20.0,40.0,45.0,28.0,48.0,44.0,24.0,32.0,30.0,42.0,40.0,30.0,25.0,35.0,39.0,29.0,40.0,40.0,46.0,56.0,54.0,37.0,66.0,49.0,57.0,69.0,55.0,53.0,61.0,50.0,58.0,55.0,32.0,55.0,25.0,26.0,25.0,50.0,45.0,40.0,25.0,45.0,41.0,55.0,58.0,44.0,42.0,44.0,43.0,28.0,21.0,26.0,42.0,44.0,38.0,59.0,38.0,57.0,58.0,26.0,27.0,53.0,26.0,29.0,45.0,31.0,20.0,49.0,45.0,31.0,21.0,27.0,25.0,32.0,66.0,58.0,28.0,28.0,25.0,57.0,45.0,35.0,50.0,50.0,33.0,43.0,61.0,34.0,31.0,20.0,25.0,30.0,4.0,15.0,66.0,77.0,78.0,36.0,12.0,70.0,29.0,60.0,74.0,2.0,5.0,2.0,53.0,67.0,77.0,59.0,82.0,88.0,63.0,81.0,80.0,68.0,66.0,71.0,77.0,62.0,83.0,10.0,12.0,6.0,77.0,98.0,82.0,29.0,66.0,76.0,16.0,25.0,72.0,58.0,40.0,77.0,81.0,49.0,76.0,29.0,1.0,73.0,74.0,64.0,79.0,31.0,33.0,57.0,79.0,67.0,56.0,72.0,36.0,42.0,29.0,52.0,72.0,14.0,65.0,48.0,57.0,60.0,49.0,22.0,13.0,28.0,57.0,58.0,74.0,38.0,40.0,58.0,66.0,58.0,75.0,12.0,54.0,35.0,52.0,67.0,65.0,46.0,68.0,71.0,30.0,53.0,46.0,27.0,9.0,32.0,64.0,65.0,87.0,6.0,29.0,14.0,61.0,61.0,64.0,30.0,15.0,15.0,70.0,35.0,72.0,64.0,11.0,41.0,20.0,27.0,28.0,37.0,59.0,56.0,64.0,62.0,66.0,57.0,35.0,64.0,33.0,62.0,84.0,52.0,35.0,56.0,74.0,69.0,76.0,7.0,24.0,18.0,29.0,28.0,49.0,55.0,42.0,65.0,42.0,48.0,69.0,68.0,69.0,58.0,22.0,71.0,70.0,78.0,62.0,78.0,29.0,21.0,68.0,37.0,63.0,69.0,61.0,68.0,70.0,25.0,15.0,27.0,59.0,62.0,36.0,30.0,7.0,28.0,50.0,33.0,49.0
ANO6,55.0,40.0,59.0,11.0,54.0,51.0,25.0,33.0,59.0,52.0,70.0,75.0,27.0,12.0,28.0,45.0,28.0,60.0,79.0,35.0,81.0,55.0,49.0,73.0,38.0,73.0,66.0,18.0,16.0,63.0,57.0,61.0,45.0,13.0,54.0,49.0,48.0,63.0,61.0,52.0,57.0,56.0,66.0,58.0,77.0,56.0,43.0,61.0,57.0,37.0,59.0,58.0,49.0,71.0,81.0,71.0,96.0,19.0,21.0,29.0,42.0,11.0,23.0,38.0,28.0,77.0,35.0,57.0,16.0,11.0,14.0,31.0,80.0,22.0,58.0,53.0,61.0,62.0,71.0,65.0,67.0,59.0,16.0,72.0,60.0,5.0,24.0,56.0,53.0,56.0,64.0,15.0,48.0,63.0,10.0,15.0,48.0,50.0,62.0,48.0,6.0,61.0,60.0,90.0,54.0,15.0,61.0,60.0,60.0,49.0,58.0,78.0,90.0,84.0,51.0,29.0,63.0,50.0,26.0,66.0,50.0,93.0,82.0,60.0,54.0,58.0,48.0,14.0,28.0,58.0,54.0,56.0,30.0,48.0,13.0,53.0,7.0,48.0,48.0,20.0,54.0,48.0,48.0,60.0,61.0,21.0,29.0,55.0,45.0,49.0,97.0,56.0,49.0,61.0,54.0,52.0,16.0,52.0,49.0,29.0,30.0,38.0,39.0,73.0,49.0,49.0,32.0,57.0,69.0,59.0,56.0,55.0,29.0,68.0,17.0,36.0,66.0,27.0,18.0,5.0,64.0,28.0,27.0,58.0,36.0,49.0,38.0,63.0,58.0,51.0,46.0,51.0,7.0,30.0,20.0,62.0,82.0,42.0,94.0,100.0,73.0,72.0,86.0,55.0,72.0,55.0,54.0,79.0,37.0,77.0,30.0,35.0,25.0,90.0,52.0,56.0,47.0,28.0,29.0,24.0,46.0,34.0,55.0,56.0,39.0,6.0,41.0,24.0,23.0,37.0,56.0,28.0,19.0,39.0,35.0,42.0,49.0,42.0,31.0,65.0,64.0,38.0,49.0,69.0,27.0,39.0,38.0,35.0,21.0,33.0,47.0,34.0,33.0,40.0,65.0,20.0,23.0,23.0,35.0,32.0,40.0,71.0,80.0,58.0,26.0,86.0,58.0,85.0,62.0,54.0,42.0,35.0,27.0,34.0,36.0,26.0,41.0,53.0,32.0,67.0,56.0,62.0,30.0,24.0,26.0,61.0,73.0,58.0,70.0,44.0,38.0,60.0,71.0,57.0,63.0,61.0,50.0,41.0,56.0,39.0,54.0,48.0,58.0,53.0,50.0,44.0,38.0,60.0,34.0,36.0,53.0,64.0,61.0,34.0,70.0,59.0,41.0,46.0,38.0,33.0,47.0,57.0,34.0,42.0,38.0,49.0,61.0,8.0,32.0,25.0,36.0,51.0,39.0,42.0,44.0,37.0,79.0,62.0,65.0,21.0,56.0,47.0,46.0,54.0,60.0,58.0,28.0,23.0,66.0,38.0,63.0,62.0,30.0,37.0,21.0,40.0,42.0,40.0,36.0,54.0
ANO7,1.0,22.0,42.0,36.0,61.0,59.0,68.0,36.0,66.0,20.0,17.0,61.0,12.0,14.0,17.0,26.0,0.0,16.0,20.0,45.0,74.0,12.0,40.0,48.0,56.0,35.0,66.0,28.0,34.0,50.0,24.0,16.0,0.0,0.0,24.0,46.0,49.0,40.0,33.0,35.0,39.0,54.0,0.0,10.0,21.0,56.0,74.0,70.0,37.0,18.0,61.0,25.0,8.0,35.0,40.0,67.0,59.0,53.0,66.0,59.0,51.0,30.0,16.0,47.0,87.0,72.0,12.0,56.0,20.0,32.0,51.0,55.0,20.0,22.0,30.0,41.0,69.0,55.0,34.0,45.0,29.0,17.0,53.0,74.0,33.0,0.0,13.0,13.0,40.0,38.0,28.0,59.0,52.0,29.0,49.0,41.0,0.0,41.0,50.0,53.0,57.0,55.0,39.0,46.0,44.0,36.0,65.0,30.0,65.0,34.0,58.0,20.0,36.0,52.0,51.0,54.0,77.0,33.0,56.0,20.0,32.0,56.0,56.0,1.0,54.0,62.0,50.0,12.0,67.0,28.0,47.0,43.0,22.0,31.0,52.0,27.0,52.0,55.0,52.0,0.0,67.0,23.0,56.0,65.0,0.0,47.0,45.0,58.0,32.0,12.0,64.0,32.0,40.0,45.0,32.0,48.0,0.0,0.0,35.0,62.0,42.0,30.0,24.0,29.0,36.0,0.0,28.0,42.0,72.0,42.0,54.0,48.0,60.0,51.0,40.0,34.0,11.0,70.0,17.0,11.0,39.0,42.0,39.0,43.0,51.0,44.0,40.0,42.0,30.0,35.0,45.0,25.0,12.0,29.0,13.0,54.0,40.0,56.0,67.0,54.0,44.0,44.0,41.0,42.0,34.0,30.0,31.0,51.0,41.0,48.0,53.0,28.0,31.0,60.0,45.0,34.0,44.0,49.0,33.0,38.0,36.0,28.0,49.0,53.0,54.0,36.0,27.0,24.0,46.0,26.0,32.0,28.0,26.0,10.0,44.0,34.0,29.0,58.0,43.0,41.0,46.0,65.0,47.0,40.0,44.0,45.0,45.0,45.0,53.0,41.0,53.0,60.0,45.0,45.0,51.0,30.0,34.0,5.0,44.0,37.0,43.0,42.0,31.0,54.0,51.0,40.0,46.0,65.0,45.0,33.0,49.0,40.0,26.0,27.0,45.0,55.0,28.0,36.0,39.0,45.0,38.0,34.0,16.0,24.0,14.0,61.0,36.0,29.0,82.0,27.0,60.0,62.0,37.0,77.0,50.0,40.0,42.0,21.0,52.0,65.0,61.0,35.0,31.0,40.0,42.0,52.0,28.0,55.0,38.0,62.0,61.0,73.0,30.0,32.0,23.0,38.0,45.0,14.0,35.0,56.0,32.0,55.0,49.0,35.0,64.0,54.0,39.0,32.0,12.0,23.0,49.0,33.0,31.0,37.0,43.0,43.0,30.0,63.0,46.0,27.0,32.0,17.0,49.0,56.0,54.0,42.0,37.0,40.0,25.0,38.0,32.0,13.0,42.0,8.0,40.0,29.0,45.0,48.0,21.0,50.0
ANO8,8.0,12.0,28.0,8.0,12.0,34.0,55.0,72.0,22.0,62.0,24.0,52.0,22.0,7.0,29.0,69.0,62.0,66.0,12.0,30.0,87.0,59.0,89.0,69.0,72.0,89.0,86.0,58.0,59.0,58.0,14.0,5.0,6.0,15.0,64.0,62.0,61.0,61.0,56.0,27.0,85.0,93.0,10.0,9.0,6.0,39.0,81.0,75.0,8.0,50.0,72.0,59.0,67.0,89.0,6.0,5.0,34.0,58.0,41.0,55.0,7.0,3.0,3.0,51.0,96.0,74.0,3.0,12.0,10.0,26.0,59.0,66.0,8.0,5.0,15.0,96.0,92.0,90.0,65.0,66.0,68.0,67.0,61.0,93.0,15.0,28.0,66.0,62.0,65.0,40.0,61.0,15.0,6.0,43.0,22.0,46.0,0.0,13.0,63.0,68.0,78.0,62.0,0.0,8.0,20.0,8.0,63.0,66.0,16.0,15.0,9.0,67.0,68.0,72.0,81.0,98.0,94.0,67.0,66.0,72.0,20.0,6.0,65.0,33.0,74.0,60.0,21.0,23.0,28.0,62.0,64.0,56.0,25.0,23.0,35.0,57.0,60.0,67.0,7.0,28.0,58.0,65.0,67.0,76.0,11.0,43.0,16.0,63.0,45.0,43.0,27.0,11.0,14.0,78.0,63.0,83.0,7.0,19.0,12.0,63.0,62.0,49.0,5.0,50.0,23.0,49.0,58.0,56.0,24.0,11.0,22.0,49.0,63.0,72.0,13.0,15.0,6.0,61.0,77.0,79.0,26.0,9.0,11.0,59.0,36.0,52.0,8.0,50.0,52.0,29.0,21.0,17.0,8.0,17.0,43.0,56.0,64.0,61.0,65.0,62.0,54.0,57.0,53.0,53.0,43.0,13.0,9.0,59.0,48.0,36.0,46.0,29.0,23.0,54.0,67.0,51.0,61.0,41.0,19.0,18.0,18.0,23.0,50.0,46.0,64.0,49.0,10.0,7.0,14.0,15.0,38.0,44.0,8.0,13.0,37.0,53.0,51.0,44.0,53.0,22.0,20.0,10.0,9.0,16.0,13.0,42.0,13.0,30.0,31.0,65.0,50.0,45.0,19.0,17.0,42.0,56.0,57.0,61.0,14.0,48.0,57.0,62.0,20.0,28.0,52.0,61.0,55.0,78.0,40.0,12.0,62.0,57.0,63.0,39.0,52.0,51.0,5.0,10.0,66.0,71.0,30.0,60.0,20.0,24.0,6.0,59.0,31.0,68.0,99.0,12.0,72.0,84.0,7.0,81.0,80.0,26.0,55.0,66.0,79.0,82.0,67.0,61.0,59.0,8.0,27.0,58.0,53.0,79.0,55.0,51.0,36.0,88.0,67.0,64.0,57.0,73.0,68.0,16.0,9.0,31.0,22.0,10.0,2.0,11.0,90.0,63.0,53.0,73.0,53.0,77.0,44.0,56.0,61.0,3.0,15.0,36.0,86.0,49.0,58.0,15.0,4.0,13.0,17.0,56.0,63.0,22.0,18.0,54.0,55.0,15.0,51.0,23.0,7.0,6.0,52.0,63.0,56.0,75.0,16.0,16.0
ANO9,59.0,25.0,1.0,14.0,14.0,22.0,47.0,23.0,52.0,33.0,27.0,48.0,15.0,30.0,42.0,51.0,31.0,36.0,31.0,12.0,15.0,43.0,39.0,25.0,3.0,8.0,14.0,21.0,34.0,52.0,58.0,33.0,17.0,34.0,45.0,12.0,54.0,52.0,48.0,54.0,28.0,24.0,26.0,33.0,37.0,60.0,63.0,48.0,27.0,17.0,34.0,20.0,17.0,17.0,56.0,2.0,2.0,12.0,56.0,47.0,37.0,45.0,18.0,66.0,56.0,53.0,32.0,63.0,44.0,20.0,46.0,13.0,58.0,24.0,32.0,28.0,44.0,40.0,47.0,58.0,45.0,40.0,28.0,14.0,43.0,28.0,36.0,14.0,19.0,31.0,68.0,21.0,47.0,36.0,28.0,46.0,24.0,24.0,17.0,55.0,59.0,42.0,22.0,47.0,33.0,44.0,26.0,39.0,33.0,50.0,47.0,20.0,52.0,20.0,28.0,28.0,50.0,57.0,18.0,46.0,28.0,34.0,29.0,45.0,43.0,56.0,18.0,38.0,13.0,35.0,45.0,26.0,37.0,19.0,30.0,50.0,47.0,6.0,31.0,51.0,51.0,18.0,36.0,33.0,33.0,47.0,19.0,55.0,31.0,25.0,46.0,30.0,17.0,38.0,47.0,44.0,50.0,33.0,14.0,28.0,28.0,13.0,27.0,31.0,24.0,36.0,18.0,36.0,61.0,42.0,38.0,47.0,54.0,28.0,41.0,7.0,26.0,41.0,28.0,21.0,3.0,3.0,59.0,77.0,48.0,80.0,55.0,4.0,10.0,49.0,20.0,50.0,18.0,1.0,36.0,73.0,15.0,54.0,99.0,99.0,99.0,58.0,86.0,15.0,1.0,5.0,55.0,66.0,0.0,19.0,36.0,4.0,1.0,75.0,14.0,49.0,100.0,22.0,59.0,0.0,3.0,100.0,93.0,56.0,49.0,13.0,2.0,2.0,1.0,1.0,9.0,7.0,1.0,1.0,34.0,12.0,22.0,79.0,60.0,0.0,78.0,28.0,3.0,1.0,5.0,13.0,0.0,38.0,28.0,100.0,20.0,20.0,6.0,0.0,7.0,4.0,72.0,25.0,51.0,6.0,72.0,67.0,11.0,53.0,18.0,99.0,43.0,100.0,49.0,50.0,33.0,30.0,21.0,7.0,48.0,23.0,52.0,27.0,60.0,49.0,56.0,41.0,0.0,0.0,3.0,56.0,43.0,27.0,100.0,49.0,47.0,60.0,44.0,56.0,63.0,41.0,20.0,45.0,13.0,55.0,31.0,43.0,40.0,4.0,29.0,50.0,69.0,68.0,54.0,6.0,18.0,70.0,16.0,67.0,40.0,3.0,32.0,19.0,1.0,1.0,0.0,17.0,23.0,13.0,71.0,48.0,3.0,53.0,1.0,2.0,45.0,50.0,19.0,50.0,4.0,54.0,73.0,49.0,41.0,3.0,23.0,13.0,25.0,32.0,60.0,55.0,42.0,39.0,55.0,9.0,15.0,29.0,45.0,13.0,54.0,35.0,33.0,58.0,33.0,24.0
ANO10,12.0,31.0,42.0,27.0,40.0,30.0,47.0,46.0,33.0,15.0,25.0,24.0,44.0,32.0,55.0,53.0,22.0,34.0,52.0,17.0,58.0,29.0,61.0,51.0,66.0,54.0,60.0,46.0,32.0,14.0,58.0,31.0,32.0,31.0,28.0,57.0,31.0,69.0,58.0,29.0,45.0,25.0,53.0,54.0,53.0,30.0,22.0,48.0,56.0,50.0,57.0,28.0,40.0,62.0,61.0,55.0,59.0,32.0,37.0,30.0,57.0,54.0,29.0,72.0,59.0,78.0,51.0,62.0,48.0,42.0,32.0,35.0,55.0,56.0,50.0,67.0,59.0,65.0,69.0,50.0,60.0,51.0,43.0,55.0,24.0,56.0,70.0,17.0,22.0,33.0,54.0,55.0,2.0,0.0,40.0,84.0,0.0,3.0,6.0,12.0,5.0,38.0,0.0,44.0,64.0,18.0,9.0,42.0,2.0,44.0,76.0,14.0,59.0,18.0,39.0,98.0,99.0,5.0,38.0,74.0,67.0,6.0,22.0,19.0,41.0,31.0,24.0,29.0,16.0,13.0,14.0,10.0,36.0,38.0,70.0,11.0,39.0,25.0,32.0,23.0,43.0,30.0,18.0,10.0,55.0,66.0,69.0,5.0,31.0,7.0,10.0,3.0,41.0,22.0,13.0,82.0,66.0,49.0,59.0,22.0,7.0,29.0,59.0,67.0,58.0,21.0,14.0,44.0,82.0,69.0,64.0,77.0,44.0,18.0,31.0,47.0,4.0,38.0,55.0,0.0,37.0,15.0,25.0,56.0,43.0,55.0,32.0,26.0,47.0,21.0,38.0,12.0,21.0,18.0,30.0,42.0,33.0,25.0,38.0,73.0,35.0,54.0,59.0,62.0,35.0,38.0,49.0,64.0,17.0,15.0,13.0,20.0,78.0,61.0,66.0,58.0,32.0,68.0,16.0,31.0,61.0,19.0,66.0,39.0,64.0,23.0,18.0,76.0,21.0,22.0,55.0,72.0,16.0,14.0,57.0,20.0,33.0,14.0,56.0,27.0,63.0,37.0,29.0,55.0,35.0,60.0,78.0,33.0,21.0,36.0,53.0,49.0,38.0,44.0,29.0,54.0,65.0,12.0,21.0,19.0,34.0,41.0,29.0,52.0,53.0,69.0,33.0,34.0,16.0,26.0,57.0,41.0,42.0,35.0,14.0,34.0,36.0,43.0,38.0,74.0,59.0,58.0,26.0,41.0,35.0,60.0,40.0,44.0,77.0,45.0,56.0,58.0,53.0,62.0,55.0,51.0,51.0,48.0,55.0,55.0,56.0,38.0,40.0,16.0,18.0,58.0,55.0,58.0,34.0,38.0,40.0,55.0,49.0,56.0,27.0,44.0,34.0,38.0,39.0,42.0,40.0,57.0,41.0,48.0,57.0,29.0,39.0,49.0,40.0,44.0,55.0,37.0,46.0,47.0,38.0,29.0,62.0,40.0,25.0,38.0,38.0,31.0,51.0,52.0,54.0,68.0,42.0,55.0,60.0,41.0,39.0,47.0,47.0,45.0,37.0,45.0,47.0,54.0,38.0,48.0
